Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3400300031003400,Terri Whitaker,0.57,22.0,14.0,30791.0,Brass,169.5,81.38,No,Yes,Yes,Roadways,No,Working Class,No,11/29/18,12/01/18,"East Annaview, MN 43146",1616.46
fffe330038003400,Calvin Wrenn,0.66,12.0,6.0,423.0,Aluminium,6.88,14.38,Yes,Yes,No,,No,Wealthy,,03/24/16,03/26/16,"South Josestad, MT 17938",349.36
fffe3100340035003200,Denise Douglas,,36.0,17.0,4737505.0,Stone,9584.47,32.48,No,Yes,No,Roadways,No,Working Class,Yes,06/22/17,06/25/17,"Katherineberg, RI 45589",296048.59
fffe3200340030003300,Toni Carhart,0.61,29.0,10.0,418256.0,Stone,2016.98,81.62,No,No,Yes,Waterways,No,Working Class,No,10/02/17,10/01/17,APO AA 96057,7009.01
fffe3800390034003200,Frances Destephen,0.84,10.0,4.0,9592.0,Stone,53.06,31.12,Yes,No,No,Airways,No,Wealthy,Yes,06/11/16,06/10/16,"Sanchezfort, CA 10227",1733.1
fffe3100340038003400,Verdie Hamlin,,11.0,8.0,421.0,Clay,3.26,16.42,No,No,Yes,Roadways,Yes,Working Class,No,07/06/15,07/04/15,"East Carlaborough, NJ 16111",364.28
fffe3900310033003300,Patricia Cortez,0.89,27.0,18.0,40389.0,Bronze,119.95,62.6,Yes,No,Yes,Airways,No,Working Class,No,03/16/19,03/14/19,"East Jasonfort, FL 21078",3711.41
fffe3200330033003100,Lance Ferro,0.21,17.0,6.0,538.0,Aluminium,5.95,14.28,No,No,Yes,Roadways,No,Working Class,No,05/15/15,05/12/15,"Frostville, OK 69993",159.67
fffe3500340032003500,Jeff Morrison,0.86,47.0,12.0,,,63.71,63.12,No,No,No,,No,Working Class,No,06/17/16,06/15/16,"Lindastad, GA 12757",4687.51
fffe3200370030003100,Helen Minton,0.87,27.0,15.0,883259.0,Marble,3739.36,28.55,Yes,No,Yes,Waterways,No,Working Class,,06/15/19,06/11/19,"Greenemouth, MD 73984",26272.53
fffe3900390033003700,Mary Dunn,0.15,49.0,22.0,171754.0,Brass,96.15,42.5,No,Yes,No,Airways,No,Working Class,No,03/13/18,03/16/18,"Justinview, UT 73295",1765.29
fffe3600360033003900,Sharon Baker,0.19,40.0,20.0,9983.0,Clay,43.06,85.58,Yes,No,Yes,Waterways,Yes,Working Class,No,05/12/18,05/15/18,"North Chaseport, ND 91371",705.17
fffe3800370038003600,Edward Towle,0.07,13.0,8.0,131.0,Aluminium,6.8,14.94,Yes,No,Yes,Roadways,No,Wealthy,No,12/04/17,12/02/17,"Ellisonview, GA 04397",176.75
fffe3300330037003200,Donnie Mitchell,0.23,14.0,6.0,16635.0,Stone,13.98,76.23,Yes,No,Yes,Waterways,No,Working Class,Yes,04/02/18,04/06/18,DPO AP 32969,519.85
fffe3500340034003400,Chanda Scarborough,,28.0,11.0,1301274.0,Stone,5713.56,97.35,No,No,Yes,Waterways,No,Working Class,No,11/02/18,11/02/18,"Davisland, WY 96902",15860.95
fffe3500380031003500,Mario Zierenberg,,28.0,7.0,11501.0,Brass,127.3,57.12,No,No,Yes,,No,Working Class,No,11/23/16,11/19/16,"New James, ME 05369",2967.98
fffe350039003600,Cory Rodarte,0.29,34.0,13.0,2166915.0,Stone,7142.87,90.73,Yes,No,Yes,,No,Working Class,No,04/24/15,04/22/15,"South Sandrafort, IL 13798",44085.26
fffe3800340036003700,Janie Castaneda,0.42,22.0,14.0,386.0,Wood,5.08,23.28,No,Yes,No,Airways,No,Working Class,No,03/31/15,03/31/15,FPO AP 81884,267.03
fffe3400300038003200,William Miller,0.68,14.0,8.0,4407.0,Brass,23.29,16.77,No,Yes,No,,No,Wealthy,,12/04/16,11/30/16,"East Kristin, GA 84677",512.3
fffe3900300038003100,Mari Bouthillette,0.19,35.0,21.0,89371.0,Brass,194.63,39.7,Yes,No,No,Airways,No,Working Class,No,02/28/15,02/28/15,"Charlesfurt, WA 27736",938.77
fffe3900340033003400,Virginia Turner,0.45,22.0,9.0,474405.0,Stone,1506.86,95.52,No,No,No,Airways,No,Working Class,No,02/01/18,02/03/18,"Bookerport, IA 86755",4331.07
fffe3900350037003000,James Cox,0.9,45.0,13.0,3030.0,Aluminium,33.56,16.74,No,Yes,No,Roadways,No,Working Class,No,07/09/18,07/06/18,"Thompsonport, TN 42945",1261.26
fffe3600350039003200,Donna Stump,0.79,31.0,26.0,5000.0,Aluminium,7.59,62.61,No,Yes,No,Airways,No,Wealthy,No,05/31/17,06/01/17,"Mullinsstad, WY 10561",2527.91
fffe330036003500,Jeff Bixby,0.31,3.0,3.0,33.0,Clay,5.9,23.57,Yes,No,Yes,Waterways,Yes,Working Class,No,10/27/16,10/27/16,"Jamesstad, IA 07185",185.25
fffe3800300030003200,Ernest Ewing,0.96,32.0,15.0,1641728.0,Stone,3093.07,94.31,No,No,No,Roadways,No,Working Class,No,07/16/16,07/12/16,DPO AE 13012,35389.19
fffe3900310038003200,Rebecca Heard,0.62,10.0,4.0,6536.0,Marble,21.41,45.41,No,No,No,Waterways,No,Working Class,No,04/09/19,04/08/19,"Lake William, DE 11030",523.57
fffe3700350032003800,Scotty Williams,0.07,13.0,6.0,367.0,Clay,3.15,11.68,Yes,No,No,Waterways,Yes,Working Class,No,01/27/15,01/24/15,"East Erikaborough, NY 78356",124.81
fffe3500380036003200,Charles Silcox,0.25,11.0,7.0,68.0,Wood,4.32,24.56,No,Yes,No,,No,Wealthy,,03/31/19,03/31/19,DPO AE 62396,188.03
fffe3900370036003600,Edna Castle,0.31,3.0,3.0,303.0,Stone,6.46,13.44,Yes,No,No,Airways,No,Working Class,Yes,07/16/15,07/14/15,"Lake Timothyberg, PA 85003",247.91
fffe310032003400,Kelly Jules,0.45,25.0,7.0,332.0,Wood,3.96,23.85,No,No,No,Waterways,No,Working Class,No,03/11/17,03/14/17,"Nelsonborough, WV 26763",224.14
fffe3600330038003600,Beverly Hendrickson,0.46,17.0,7.0,649.0,Aluminium,6.73,21.34,No,No,No,Roadways,No,Wealthy,,04/24/16,04/26/16,"North Kevin, DC 26157",262.15
fffe3900350032003500,Jimmy Vanscooter,0.04,27.0,6.0,293.0,Wood,3.35,12.99,No,No,No,Roadways,No,Working Class,No,06/16/18,06/14/18,"New Tiffanyburgh, NV 74317",101.21
fffe3100380033003800,Kenneth Gerecke,0.8,28.0,11.0,692258.0,,2688.9,46.83,No,Yes,Yes,,No,Wealthy,No,12/17/17,12/18/17,DPO AE 50374,17459.48
fffe310031003200,Valarie Danielson,0.29,,11.0,2404.0,Clay,7.58,16.59,Yes,No,No,Waterways,Yes,Working Class,No,11/28/16,11/24/16,APO AP 86017,233.23
fffe3500380031003000,Colin Ouellette,0.15,11.0,6.0,872.0,,3.28,14.18,No,No,No,Waterways,No,Working Class,No,01/22/15,01/24/15,"Lake Kendratown, TX 27967",127.71
fffe3400380030003200,Pat Mauriello,0.5,38.0,19.0,,Brass,801.42,43.81,No,Yes,No,Roadways,No,Working Class,,03/31/19,04/01/19,"Christopherland, TN 65566",15981.84
fffe350033003400,Cruz Schumann,,15.0,7.0,574.0,Aluminium,6.78,10.37,No,No,Yes,Roadways,No,Working Class,No,09/28/17,09/28/17,"South Davidmouth, OK 60478",351.13
fffe3800310037003600,Jo Martinez,0.85,13.0,7.0,3996.0,Brass,38.03,24.82,No,No,No,Roadways,No,Wealthy,No,01/03/17,12/31/16,"Charlesside, RI 34159",768.26
fffe360031003100,John Buchanan,,22.0,16.0,12204.0,Bronze,5.36,90.66,No,No,Yes,Roadways,No,Working Class,No,10/25/18,10/22/18,"Jasonport, KY 35840",1312.94
fffe3400340037003300,Fannie Kinley,,37.0,15.0,,Bronze,92.09,51.6,No,No,No,Roadways,No,Working Class,Yes,05/09/19,05/12/19,"South William, SC 41330",19246.16
fffe3200390031003600,Lakisha Burklow,0.59,27.0,,365.0,Aluminium,3.8,18.76,Yes,No,Yes,Airways,No,Wealthy,No,05/03/19,05/06/19,"Port Martinshire, WV 65969",360.58
fffe3700330033003700,Ashely Hilser,0.78,9.0,4.0,147.0,Clay,5.98,24.9,No,Yes,No,Roadways,Yes,Working Class,No,10/31/18,11/04/18,"Villarrealville, MT 08474",351.95
fffe3400320034003700,Deborah Garcia,0.31,31.0,6.0,16025.0,Brass,54.26,67.46,Yes,No,No,,No,Working Class,No,03/24/16,03/26/16,"Samanthatown, AZ 29316",758.2
fffe3800380030003600,Gregory Miller,0.54,14.0,8.0,4851.0,Brass,15.11,24.25,No,Yes,Yes,Airways,No,Working Class,No,04/23/16,04/23/16,"West Tanya, MS 31744",445.39
fffe3300390035003200,Ivey White,0.79,18.0,8.0,37164.0,Marble,195.4,42.6,Yes,No,No,Waterways,No,Working Class,No,05/07/19,05/06/19,"East Elizabethport, ID 31440",1077.68
fffe3800340038003300,Mark Wilkerson,0.1,4.0,4.0,568.0,Marble,5.77,13.16,No,No,No,Waterways,No,Working Class,No,11/14/18,11/12/18,"North Cindy, IA 22002",174.0
fffe3800330039003700,Latoya Romero,0.15,18.0,6.0,84383.0,Stone,201.25,47.23,Yes,No,No,Airways,No,Working Class,No,04/22/17,04/18/17,APO AE 36386,984.07
fffe3800300033003100,Jason Abbott,0.24,39.0,12.0,2252759.0,Stone,2899.8,27.98,No,No,No,Airways,No,Working Class,No,06/28/19,06/27/19,"South Aprilfort, NV 41384",7909.71
fffe3700380034003500,Ross Weidler,0.23,31.0,23.0,70415.0,Bronze,52.29,55.19,Yes,Yes,No,Airways,No,Wealthy,No,08/09/17,08/11/17,"East Shannon, NJ 12058",1188.78
fffe330035003500,Sally Whitmire,0.7,10.0,5.0,513.0,Brass,4.05,10.21,Yes,Yes,Yes,Airways,No,Wealthy,No,03/30/19,03/30/19,"Maryfurt, MO 06512",319.04
fffe3400380035003600,Herbert Bonenfant,0.71,26.0,9.0,254309.0,Marble,164.04,42.12,No,No,Yes,,No,Working Class,No,12/18/16,12/14/16,"North Williamtown, NY 58161",1891.75
fffe3700390032003000,Jessie Hardwick,0.88,22.0,9.0,355.0,Wood,5.04,22.68,Yes,No,No,Waterways,No,Working Class,No,04/22/17,04/24/17,"West Annebury, MI 50977",665.8
fffe3200370037003800,Shirley Wyman,0.28,19.0,10.0,6637.0,Bronze,3.56,46.73,Yes,Yes,Yes,Airways,No,Working Class,No,11/29/16,11/27/16,"Frederickborough, NH 56932",498.87
fffe330037003300,Michael Baer,0.5,12.0,7.0,127.0,Wood,6.54,20.25,No,No,No,,No,Working Class,No,08/15/19,08/15/19,"Allenport, VA 27807",239.63
fffe3500310030003200,Jessie Huard,0.62,25.0,,1999.0,Aluminium,14.66,18.45,No,No,No,Airways,No,Working Class,No,12/16/17,12/18/17,"North Thomaston, DE 27329",341.81
fffe3100340038003700,James Solis,0.5,29.0,14.0,3842.0,Clay,10.06,22.22,No,Yes,No,Airways,Yes,Working Class,,05/10/15,05/06/15,"South Denisefort, KS 07276",531.52
fffe3500300037003300,Michael Terry,0.34,17.0,8.0,62782.0,Marble,291.17,71.7,Yes,Yes,Yes,Airways,No,Wealthy,Yes,05/09/17,05/06/17,"Brookefurt, NH 21611",1639.03
fffe3800350038003800,William Hays,0.4,12.0,6.0,97.0,Wood,3.4,19.01,Yes,Yes,No,Airways,No,Working Class,No,04/09/18,04/05/18,"Ryanland, AK 68844",209.24
fffe3800330037003600,Margo Brown,0.09,4.0,4.0,35.0,Wood,3.52,11.33,No,No,No,Roadways,No,Working Class,No,03/06/17,03/06/17,DPO AA 15050,90.94
fffe380035003600,Garland Wright,0.81,,4.0,26.0,Aluminium,3.42,18.11,No,No,No,Waterways,No,Working Class,Yes,05/21/18,05/20/18,"Mcgrathview, PA 66137",220.81
fffe34003800,Mollie Edwards,0.24,6.0,,383.0,Bronze,3.64,18.81,No,Yes,No,Airways,No,Working Class,,10/26/16,10/23/16,"East Pamela, OR 24473",176.98
fffe340038003600,Margaret Alton,0.83,25.0,15.0,24297.0,Bronze,97.37,43.51,No,Yes,No,,No,Working Class,No,07/02/18,07/01/18,"Williammouth, VA 55929",16646.45
fffe3100360035003000,Thelma Friesner,0.75,,17.0,5296.0,,21.58,55.86,No,No,No,,No,Working Class,No,01/10/16,01/08/16,"Martinborough, OR 32511",1724.55
fffe3500370032003600,Henry Salazar,0.79,,10.0,418.0,Wood,5.95,22.3,No,Yes,Yes,Airways,No,Wealthy,No,12/09/16,12/12/16,"North Nicoleland, CT 62582",698.4
fffe3400320031003100,Dale Aiyer,0.11,13.0,7.0,2656.0,Brass,8.52,14.74,Yes,Yes,No,Airways,No,Wealthy,Yes,11/20/17,11/18/17,"North Dylan, MT 80755",240.69
fffe3300390036003400,Robbi Bolen,0.95,26.0,11.0,,,2506.43,43.18,No,Yes,Yes,Roadways,No,Wealthy,No,09/16/15,09/16/15,"Pageberg, MI 51166",24624.74
fffe3700300035003400,Diane Meader,0.3,31.0,17.0,2879.0,Aluminium,7.78,15.71,No,No,Yes,Roadways,No,Working Class,No,03/27/18,03/25/18,FPO AA 41008,253.98
fffe3300370031003300,Linda Whitehouse,,,5.0,403.0,,3.76,24.21,No,No,No,Roadways,No,Working Class,No,08/07/19,08/07/19,APO AA 87484,380.2
fffe3700390033003900,Christopher Enos,0.36,15.0,6.0,484.0,Aluminium,3.13,10.79,Yes,Yes,No,Airways,No,Wealthy,No,09/12/18,09/13/18,"South Meganhaven, AK 00634",167.64
fffe3500340034003800,James White,,68.0,50.0,25522.0,Aluminium,65.07,40.52,No,No,No,Roadways,No,Working Class,,12/09/15,12/11/15,"Andreaberg, MA 18119",972.34
fffe3200380032003400,Agnes Patton,,22.0,9.0,122223.0,Marble,129.61,43.92,Yes,No,No,Waterways,No,Working Class,No,06/20/18,06/18/18,"Lake Kyle, SC 17490",428.62
fffe3600390030003200,Dennis Carter,0.24,12.0,6.0,2938.0,Brass,5.38,11.37,Yes,Yes,Yes,Airways,No,Wealthy,No,02/05/16,02/09/16,"New Calebville, KS 83071",245.96
fffe32003000,Lavonne Gilliam,0.34,46.0,14.0,59674.0,Brass,81.41,43.97,Yes,Yes,Yes,Airways,No,Working Class,No,06/23/18,06/21/18,FPO AA 21840,2313.43
fffe3600370034003400,Antionette Tsan,0.5,31.0,14.0,1889965.0,Stone,9511.96,87.71,No,Yes,Yes,Roadways,No,Working Class,Yes,08/24/16,08/21/16,"Smithfort, MO 99254",374505.11
fffe3800310035003500,Perry Breland,0.3,15.0,7.0,3391.0,Bronze,7.94,21.06,No,No,Yes,Airways,No,Working Class,No,01/16/19,01/15/19,"Melissachester, OR 77501",266.72
fffe3300310034003000,Henry Flanagan,0.73,12.0,6.0,269.0,Aluminium,3.78,11.28,No,No,Yes,Airways,No,Working Class,No,09/12/18,09/09/18,"Christinaland, ID 92255",242.32
fffe3400340032003300,Tessa Marino,0.02,23.0,13.0,1599.0,Aluminium,3.67,18.47,No,No,Yes,Waterways,No,Working Class,No,02/13/19,02/10/19,"New Katherinemouth, MS 24472",147.83
fffe3500320032003600,Vanessa Duffy,0.4,37.0,25.0,,,2497.78,86.59,No,Yes,No,Airways,Yes,Working Class,Yes,09/29/17,09/30/17,"Rebeccamouth, IA 70026",14923.45
fffe3800330037003000,Betty Mchenry,0.41,3.0,3.0,21.0,Wood,3.01,17.6,Yes,No,No,Waterways,No,Working Class,No,07/10/15,07/13/15,"Navarroside, FL 11836",126.73
fffe3400330036003300,Peter Rojas,0.21,21.0,6.0,63.0,Wood,5.86,16.99,No,Yes,No,,No,Working Class,No,12/03/17,12/01/17,"East Kaylabury, MI 49788",144.54
fffe3700300037003500,James Forman,0.57,34.0,11.0,12986.0,Brass,29.53,78.81,No,No,No,Airways,No,Working Class,Yes,05/19/16,05/15/16,"Lindabury, DE 46966",1495.94
fffe3700320031003100,Amy Ritchey,0.64,26.0,16.0,1142844.0,Marble,611.64,96.21,No,No,No,Roadways,No,Working Class,No,12/24/15,12/22/15,"Port Hannahview, UT 03976",12345.74
fffe3600380035003800,Laura Veltri,0.33,10.0,5.0,180.0,Aluminium,4.17,15.61,No,No,No,Roadways,No,Wealthy,Yes,07/11/19,07/11/19,"Aliciaville, MD 83298",166.91
fffe3300340035003300,Elton Parker,0.02,11.0,7.0,315.0,Aluminium,3.75,12.34,No,No,Yes,Roadways,No,Working Class,No,12/24/15,12/24/15,"Port Nicolehaven, NJ 59960",110.69
fffe3200360032003500,Teresita Hernandez,0.05,22.0,15.0,529455.0,,1652.88,96.95,Yes,No,No,,No,Wealthy,No,06/15/17,06/15/17,"Ingramshire, VA 88934",2346.82
fffe3800330036003600,Teresa Small,0.25,30.0,17.0,653.0,Wood,3.94,11.04,Yes,No,Yes,Waterways,No,Working Class,No,02/03/18,01/30/18,DPO AE 79768,163.07
fffe3300330035003200,Allene Werley,0.25,3.0,3.0,51.0,Brass,4.76,22.69,Yes,Yes,No,,No,Wealthy,No,09/27/17,09/27/17,"South Sara, GA 45093",211.08
fffe3800330038003000,Kayla Turpin,0.27,9.0,4.0,188.0,Clay,6.64,16.81,No,No,No,Roadways,Yes,Working Class,No,11/23/18,11/19/18,"Elizabethside, TN 71401",174.42
fffe350032003400,Janna Watson,,37.0,9.0,177152.0,Marble,449.01,45.33,Yes,No,No,Waterways,Yes,Working Class,Yes,03/05/15,03/05/15,"Sotomouth, TX 71854",4982.13
fffe3600370039003500,Nathan Dunn,0.79,20.0,8.0,378113.0,Stone,3401.03,69.15,Yes,No,Yes,Waterways,No,Working Class,No,03/31/17,03/29/17,"Harperfort, AZ 34364",19772.8
fffe3600310038003500,Amy Wood,0.42,26.0,7.0,498141.0,Stone,725.45,59.02,No,No,No,,No,Working Class,No,08/29/17,09/01/17,"Harrellbury, RI 32273",6239.74
fffe3900300036003500,Pat Chauncey,0.86,9.0,5.0,200.0,Aluminium,5.72,17.29,No,No,No,Roadways,No,Wealthy,No,06/12/17,06/16/17,"Prattport, KS 74520",343.82
fffe3300390037003800,Jessica Colpitts,0.37,14.0,6.0,912.0,Clay,6.22,23.35,No,Yes,No,Airways,Yes,Working Class,No,03/18/17,03/18/17,"West Vicki, NV 26844",257.39
fffe3200300032003000,Shaunda Thomas,0.56,3.0,2.0,16.0,Clay,6.04,23.14,No,Yes,Yes,Roadways,Yes,Wealthy,No,10/18/17,10/14/17,"Christinafort, NH 34455",280.9
fffe3900330032003500,Ronald Cross,0.56,32.0,23.0,1544.0,Aluminium,4.17,13.25,No,No,Yes,Roadways,No,Wealthy,No,09/20/15,09/18/15,"East Michael, MA 24517",389.73
fffe3800310031003700,Harold Bickham,0.97,8.0,5.0,141.0,Clay,6.11,11.04,Yes,No,No,Waterways,Yes,Working Class,No,02/17/19,02/21/19,"South Christianview, TX 37000",471.96
fffe3600350035003000,Rosemary Sampson,0.67,15.0,7.0,457.0,Aluminium,3.49,22.07,No,Yes,Yes,Roadways,No,Working Class,No,04/26/16,04/24/16,"Deniseview, IA 59947",382.29
fffe3800310036003300,Elia Curry,0.68,12.0,6.0,46034.0,Stone,158.62,75.04,Yes,Yes,Yes,Airways,No,Working Class,Yes,10/23/15,10/23/15,"Tylerville, AK 42517",1840.2
fffe3400380033003000,Mark Bowden,0.44,,3.0,164.0,Brass,6.41,18.41,No,No,Yes,Roadways,No,Working Class,No,08/03/18,08/02/18,"Kylefort, AK 62089",221.36
fffe390035003000,Gavin Porter,0.39,41.0,23.0,4341915.0,,1933.11,34.73,Yes,No,Yes,Waterways,Yes,Working Class,No,02/18/18,02/16/18,"Spencerton, IA 88569",4914.53
fffe340033003000,Ramon Davis,0.92,14.0,7.0,3049.0,Bronze,5.94,11.41,Yes,Yes,Yes,Airways,No,Working Class,No,05/08/16,05/10/16,"Port Chloe, ID 95266",676.2
fffe320032003500,Thelma Dean,0.87,19.0,8.0,2559.0,Brass,16.9,15.37,No,Yes,No,Roadways,No,Wealthy,No,03/25/19,03/25/19,"New Hannah, IN 67612",572.48
fffe3400340036003900,Madie Stultz,0.79,19.0,12.0,841044.0,Stone,2675.13,88.32,Yes,No,No,,No,Working Class,,06/24/15,06/27/15,"North Timothyton, MS 22974",7872.82
fffe3500350038003500,Lisa Vega,0.2,29.0,11.0,254.0,Wood,4.86,19.77,No,No,Yes,Roadways,No,Working Class,No,04/01/19,04/02/19,"Port Mary, NE 97128",166.64
fffe3900390031003900,Katelyn Whitacre,0.32,26.0,9.0,476908.0,Stone,2552.57,72.26,No,Yes,No,Airways,No,Wealthy,No,03/26/18,03/22/18,APO AA 57359,8542.04
fffe3800370039003200,Gerard Morales,0.23,20.0,11.0,2573.0,Clay,3.68,15.49,No,No,Yes,Airways,Yes,Working Class,No,09/25/17,09/23/17,"Brownville, NJ 35672",226.0
fffe3100380033003700,Ethel Smith,,,,76584.0,Brass,272.51,45.12,Yes,Yes,No,,No,Working Class,No,08/20/15,08/21/15,"West Jacob, MD 87129",2233.7
fffe3800340031003300,Vicky Avant,0.51,5.0,3.0,651.0,Marble,5.84,19.56,Yes,No,No,Airways,No,Working Class,No,07/19/16,07/18/16,APO AA 64763,274.67
fffe3700360032003600,April Matlock,0.06,5.0,3.0,22.0,Wood,6.1,17.41,Yes,No,No,Waterways,No,Working Class,Yes,03/23/15,03/26/15,"Brittanyshire, DC 95071",116.26
fffe3800330035003200,Hope Haines,0.8,17.0,8.0,1543.0,Clay,13.67,18.1,No,No,Yes,Roadways,Yes,Working Class,No,03/20/15,03/24/15,"Lake Steven, WV 75651",428.63
fffe3600330030003900,Mary Burruss,,37.0,17.0,3963.0,,13.05,12.0,Yes,No,No,Roadways,No,Working Class,Yes,09/04/18,09/05/18,"Glennburgh, MO 78018",284.4
fffe3800370031003100,Beaulah Ledoux,0.58,12.0,6.0,20337.0,Marble,43.34,49.18,Yes,No,Yes,Waterways,No,Working Class,No,04/08/18,04/10/18,"Sarahfurt, WY 70377",763.41
fffe3700390031003800,Michelle Mezick,0.82,15.0,7.0,370.0,Aluminium,6.47,16.36,No,No,No,Waterways,No,Working Class,No,03/25/18,03/29/18,APO AE 73250,414.94
fffe3800380033003200,Dorothy Mathson,0.32,13.0,6.0,142.0,Wood,6.25,18.37,Yes,No,No,Waterways,No,Working Class,No,08/15/19,08/11/19,"Johnsonton, MD 11136",190.69
fffe3500310034003600,Keith Forster,0.32,16.0,8.0,3384.0,,15.63,14.84,No,Yes,Yes,Roadways,No,Working Class,No,05/19/18,05/22/18,"Nealberg, MN 43430",222.6
fffe3900340039003200,Frank Neff,0.26,22.0,13.0,3570.0,Clay,5.44,19.46,No,Yes,No,Airways,Yes,Wealthy,No,02/17/18,02/21/18,"Bethchester, AK 31897",273.06
fffe3300300033003700,Vincent Adams,0.36,,16.0,1972.0,Aluminium,4.2,19.88,No,Yes,Yes,Airways,No,Working Class,No,11/15/18,11/17/18,"North Sierra, NJ 06007",287.79
fffe3400360038003300,Debra Harrell,,32.0,11.0,5535.0,Clay,42.91,57.16,No,No,No,,Yes,Working Class,No,05/19/16,05/20/16,"Burchtown, UT 44556",1915.02
fffe3800380038003100,Kimberlee Lewis,0.33,29.0,11.0,319.0,Wood,6.93,17.61,No,No,No,Roadways,No,Working Class,No,03/23/15,03/27/15,"Port Phillipport, LA 06063",166.98
fffe3100310030003700,William Chamberlain,0.5,17.0,,1054.0,Aluminium,6.21,17.09,Yes,Yes,No,Airways,No,Working Class,,04/20/18,04/22/18,DPO AP 01065,294.92
fffe3900310038003500,Sandra Mitchell,0.66,27.0,17.0,48264.0,Brass,209.03,96.5,No,No,No,Roadways,No,Working Class,No,12/19/15,12/15/15,DPO AE 32198,2641.5
fffe3200330033003600,Melony Owen,0.38,37.0,16.0,,Aluminium,29.96,19.83,Yes,Yes,No,Airways,No,Wealthy,Yes,02/08/18,02/04/18,"New Andrea, AR 36951",502.03
fffe3600350035003800,Tiana Henderson,0.55,26.0,7.0,324788.0,Stone,181.26,48.16,No,No,No,Roadways,No,Working Class,No,04/19/18,04/22/18,"New Katelyn, MN 34455",1692.54
fffe380038003400,Brenda Mercer,0.9,32.0,10.0,16449.0,Brass,59.4,93.7,No,No,No,Roadways,No,Working Class,,07/19/15,07/15/15,"Lake David, IN 64696",4958.83
fffe3600390038003500,Paula Lesueur,0.35,19.0,9.0,389251.0,Stone,645.59,39.73,No,No,No,Roadways,No,Wealthy,No,04/21/15,04/21/15,"West Chadland, WV 61123",3919.96
fffe350038003400,Alvin Debusk,0.6,36.0,11.0,,Stone,5622.81,29.04,No,No,No,,No,Working Class,No,01/11/19,01/09/19,"Port Robertville, CA 90312",40544.41
fffe3300330034003400,Donna Ekmark,,29.0,15.0,52210.0,Brass,37.41,65.72,Yes,No,No,,No,Working Class,No,11/25/16,11/28/16,APO AA 23240,626.58
fffe3900380030003300,Joseph Horn,0.65,9.0,4.0,128.0,Aluminium,5.81,12.37,Yes,Yes,No,Airways,No,Working Class,No,04/12/18,04/08/18,"Stewartland, ND 38621",251.77
fffe3700380033003300,Justin Scerra,0.26,33.0,14.0,2321.0,Aluminium,6.9,16.53,No,No,No,Waterways,No,Working Class,No,11/11/15,11/11/15,"Cantrellville, OR 36712",171.09
fffe3900350032003200,Anthony Hood,0.91,15.0,6.0,2964.0,Brass,5.42,13.39,Yes,No,Yes,Waterways,No,Working Class,No,11/27/17,11/23/17,"Cardenasview, OK 84571",587.26
fffe3400380038003100,Carol Pickering,0.41,,5.0,,Bronze,6.46,22.29,No,No,No,Airways,No,Working Class,No,08/02/17,08/03/17,"South Zacharystad, AR 65397",219.89
fffe3800310033003600,Stacy Miller,0.22,9.0,5.0,96.0,Aluminium,3.08,21.1,No,No,No,Airways,No,Wealthy,No,08/14/17,08/17/17,"Patricktown, ME 62980",151.37
fffe3900310039003300,Noah Hauck,0.92,13.0,6.0,31565.0,Stone,226.73,65.49,Yes,No,No,Waterways,No,Working Class,No,06/03/18,06/03/18,"Port Lisa, NC 42214",2057.7
fffe3400390037003100,Katherine Kercher,0.5,12.0,8.0,44975.0,Marble,171.16,43.47,Yes,No,No,Airways,No,Wealthy,No,10/10/15,10/07/15,"Stephenshire, PA 01871",946.72
fffe330036003300,Marjorie Driskell,0.82,34.0,19.0,91291.0,Brass,814.18,37.2,Yes,No,No,Waterways,No,Wealthy,Yes,01/08/18,01/07/18,"Wesleyport, GA 67535",76751.43
fffe3500300031003800,Brian Bustamente,0.54,37.0,13.0,2710.0,Aluminium,8.11,15.39,Yes,No,No,,No,Working Class,,09/03/18,09/01/18,"Lake Mason, OH 52422",484.24
fffe320036003300,Ronald Hepburn,0.11,45.0,26.0,123304.0,Bronze,436.45,57.94,No,No,Yes,,No,Working Class,No,10/25/18,10/29/18,"East Charlesfurt, TN 74672",1219.32
fffe3600300039003400,Robert Paul,0.41,12.0,6.0,33354.0,Stone,37.73,66.25,No,Yes,No,Roadways,No,Working Class,No,07/26/19,07/25/19,"East Timothy, OR 52786",758.91
fffe3700360036003200,Tracey Dubiel,0.32,28.0,17.0,6339.0,Clay,6.44,74.38,No,No,No,Roadways,Yes,Working Class,Yes,07/13/15,07/13/15,"South Barbara, MT 84063",665.35
fffe3400370038003100,Maria Mcintosh,0.88,19.0,,,Aluminium,4.56,16.75,Yes,No,No,Airways,No,Working Class,No,06/26/19,06/28/19,"Justinport, NC 03253",458.05
fffe3400380032003500,Laura Moreno,0.4,20.0,11.0,358.0,Wood,6.25,16.8,No,Yes,Yes,Roadways,No,Working Class,Yes,02/08/19,02/10/19,"Kleinfurt, MN 88673",241.63
fffe3600310032003300,Ann Park,0.33,12.0,7.0,,Marble,89.59,65.8,No,No,Yes,Roadways,No,Working Class,Yes,11/14/15,11/12/15,"New Marciabury, TX 70038",1134.73
